unix_timestamp,telecommand,norad_id,ground_station_lat,ground_station_lon,pass_event
1748407190,1: com_ping 10,62171,31.7619,-106.485,peak
1748407280,1: com_ping 10,62171,31.7619,-106.485,set
1748436531,1: com_ping 10,62171,31.7619,-106.485,rise
1748436547,1: com_ping 10,62171,31.7619,-106.485,peak
1748436563,1: com_ping 10,62171,31.7619,-106.485,set
1748442064,1: com_ping 10,62171,31.7619,-106.485,rise
1748442233,1: com_ping 10,62171,31.7619,-106.485,peak
1748442400,1: com_ping 10,62171,31.7619,-106.485,set
1748490360,1: com_ping 10,62171,31.7619,-106.485,rise
1748490541,1: com_ping 10,62171,31.7619,-106.485,peak
1748490723,1: com_ping 10,62171,31.7619,-106.485,set
1748525413,1: com_ping 10,62171,31.7619,-106.485,rise
1748525606,1: com_ping 10,62171,31.7619,-106.485,peak
1748525799,1: com_ping 10,62171,31.7619,-106.485,set
1748573737,1: com_ping 10,62171,31.7619,-106.485,rise
1748573921,1: com_ping 10,62171,31.7619,-106.485,peak
1748574106,1: com_ping 10,62171,31.7619,-106.485,set
1748608838,1: com_ping 10,62171,31.7619,-106.485,rise
1748608987,1: com_ping 10,62171,31.7619,-106.485,peak
1748609134,1: com_ping 10,62171,31.7619,-106.485,set
1748614560,1: com_ping 10,62171,31.7619,-106.485,rise
1748614657,1: com_ping 10,62171,31.7619,-106.485,peak
1748614755,1: com_ping 10,62171,31.7619,-106.485,set
1748657228,1: com_ping 10,62171,31.7619,-106.485,rise
1748657327,1: com_ping 10,62171,31.7619,-106.485,peak
1748657427,1: com_ping 10,62171,31.7619,-106.485,set
1748662857,1: com_ping 10,62171,31.7619,-106.485,rise
1748662999,1: com_ping 10,62171,31.7619,-106.485,peak
1748663142,1: com_ping 10,62171,31.7619,-106.485,set
1748697886,1: com_ping 10,62171,31.7619,-106.485,rise
1748698072,1: com_ping 10,62171,31.7619,-106.485,peak
1748698258,1: com_ping 10,62171,31.7619,-106.485,set
1748746217,1: com_ping 10,62171,31.7619,-106.485,rise
1748746407,1: com_ping 10,62171,31.7619,-106.485,peak
1748746599,1: com_ping 10,62171,31.7619,-106.485,set
1748781307,1: com_ping 10,62171,31.7619,-106.485,rise
1748781495,1: com_ping 10,62171,31.7619,-106.485,peak
1748781682,1: com_ping 10,62171,31.7619,-106.485,set
1748829672,1: com_ping 10,62171,31.7619,-106.485,rise
1748829843,1: com_ping 10,62171,31.7619,-106.485,peak
1748830015,1: com_ping 10,62171,31.7619,-106.485,set
1748864811,1: com_ping 10,62171,31.7619,-106.485,rise
1748864924,1: com_ping 10,62171,31.7619,-106.485,peak
1748865038,1: com_ping 10,62171,31.7619,-106.485,set
1748870463,1: com_ping 10,62171,31.7619,-106.485,rise
1748870607,1: com_ping 10,62171,31.7619,-106.485,peak
1748870751,1: com_ping 10,62171,31.7619,-106.485,set
1748918806,1: com_ping 10,62171,31.7619,-106.485,rise
1748918972,1: com_ping 10,62171,31.7619,-106.485,peak
1748919140,1: com_ping 10,62171,31.7619,-106.485,set
1748953877,1: com_ping 10,62171,31.7619,-106.485,rise
1748954072,1: com_ping 10,62171,31.7619,-106.485,peak
1748954266,1: com_ping 10,62171,31.7619,-106.485,set
1749002244,1: com_ping 10,62171,31.7619,-106.485,rise
1749002436,1: com_ping 10,62171,31.7619,-106.485,peak
1749002630,1: com_ping 10,62171,31.7619,-106.485,set
1749037366,1: com_ping 10,62171,31.7619,-106.485,rise
1749037544,1: com_ping 10,62171,31.7619,-106.485,peak
1749037721,1: com_ping 10,62171,31.7619,-106.485,set
1749085771,1: com_ping 10,62171,31.7619,-106.485,rise
1749085926,1: com_ping 10,62171,31.7619,-106.485,peak
1749086082,1: com_ping 10,62171,31.7619,-106.485,set
1749091531,1: com_ping 10,62171,31.7619,-106.485,rise
1749091616,1: com_ping 10,62171,31.7619,-106.485,peak
1749091701,1: com_ping 10,62171,31.7619,-106.485,set
1749120956,1: com_ping 10,62171,31.7619,-106.485,rise
1749121023,1: com_ping 10,62171,31.7619,-106.485,peak
1749121089,1: com_ping 10,62171,31.7619,-106.485,set
1749126550,1: com_ping 10,62171,31.7619,-106.485,rise
1749126716,1: com_ping 10,62171,31.7619,-106.485,peak
1749126881,1: com_ping 10,62171,31.7619,-106.485,set
1749174927,1: com_ping 10,62171,31.7619,-106.485,rise
1749175106,1: com_ping 10,62171,31.7619,-106.485,peak
1749175287,1: com_ping 10,62171,31.7619,-106.485,set
1749210033,1: com_ping 10,62171,31.7619,-106.485,rise
1749210230,1: com_ping 10,62171,31.7619,-106.485,peak
1749210426,1: com_ping 10,62171,31.7619,-106.485,set
1749258433,1: com_ping 10,62171,31.7619,-106.485,rise
1749258623,1: com_ping 10,62171,31.7619,-106.485,peak
1749258817,1: com_ping 10,62171,31.7619,-106.485,set
1749293583,1: com_ping 10,62171,31.7619,-106.485,rise
1749293751,1: com_ping 10,62171,31.7619,-106.485,peak
1749293919,1: com_ping 10,62171,31.7619,-106.485,set
1749299387,1: com_ping 10,62171,31.7619,-106.485,rise
1749299426,1: com_ping 10,62171,31.7619,-106.485,peak
1749299464,1: com_ping 10,62171,31.7619,-106.485,set
1749342027,1: com_ping 10,62171,31.7619,-106.485,rise
1749342167,1: com_ping 10,62171,31.7619,-106.485,peak
1749342307,1: com_ping 10,62171,31.7619,-106.485,set
1749347738,1: com_ping 10,62171,31.7619,-106.485,rise
1749347855,1: com_ping 10,62171,31.7619,-106.485,peak
1749347972,1: com_ping 10,62171,31.7619,-106.485,set
1749382803,1: com_ping 10,62171,31.7619,-106.485,rise
1749382981,1: com_ping 10,62171,31.7619,-106.485,peak
1749383158,1: com_ping 10,62171,31.7619,-106.485,set
1749431213,1: com_ping 10,62171,31.7619,-106.485,rise
1749431399,1: com_ping 10,62171,31.7619,-106.485,peak
1749431587,1: com_ping 10,62171,31.7619,-106.485,set
1749466347,1: com_ping 10,62171,31.7619,-106.485,rise
1749466545,1: com_ping 10,62171,31.7619,-106.485,peak
1749466741,1: com_ping 10,62171,31.7619,-106.485,set
1749514779,1: com_ping 10,62171,31.7619,-106.485,rise
1749514969,1: com_ping 10,62171,31.7619,-106.485,peak
1749515160,1: com_ping 10,62171,31.7619,-106.485,set
1749549955,1: com_ping 10,62171,31.7619,-106.485,rise
1749550116,1: com_ping 10,62171,31.7619,-106.485,peak
1749550277,1: com_ping 10,62171,31.7619,-106.485,set
1749555714,1: com_ping 10,62171,31.7619,-106.485,rise
1749555797,1: com_ping 10,62171,31.7619,-106.485,peak
1749555880,1: com_ping 10,62171,31.7619,-106.485,set
1749598435,1: com_ping 10,62171,31.7619,-106.485,rise
1749598563,1: com_ping 10,62171,31.7619,-106.485,peak
1749598692,1: com_ping 10,62171,31.7619,-106.485,set
1749604121,1: com_ping 10,62171,31.7619,-106.485,rise
1749604252,1: com_ping 10,62171,31.7619,-106.485,peak
1749604385,1: com_ping 10,62171,31.7619,-106.485,set
1749639219,1: com_ping 10,62171,31.7619,-106.485,rise
1749639402,1: com_ping 10,62171,31.7619,-106.485,peak
1749639585,1: com_ping 10,62171,31.7619,-106.485,set
1749687658,1: com_ping 10,62171,31.7619,-106.485,rise
1749687848,1: com_ping 10,62171,31.7619,-106.485,peak
1749688039,1: com_ping 10,62171,31.7619,-106.485,set
1749722818,1: com_ping 10,62171,31.7619,-106.485,rise
1749723016,1: com_ping 10,62171,31.7619,-106.485,peak
1749723212,1: com_ping 10,62171,31.7619,-106.485,set
1749771280,1: com_ping 10,62171,31.7619,-106.485,rise
1749771469,1: com_ping 10,62171,31.7619,-106.485,peak
1749771659,1: com_ping 10,62171,31.7619,-106.485,set
1749806478,1: com_ping 10,62171,31.7619,-106.485,rise
1749806637,1: com_ping 10,62171,31.7619,-106.485,peak
1749806795,1: com_ping 10,62171,31.7619,-106.485,set
1749812227,1: com_ping 10,62171,31.7619,-106.485,rise
1749812322,1: com_ping 10,62171,31.7619,-106.485,peak
1749812417,1: com_ping 10,62171,31.7619,-106.485,set
1749854988,1: com_ping 10,62171,31.7619,-106.485,rise
1749855114,1: com_ping 10,62171,31.7619,-106.485,peak
1749855240,1: com_ping 10,62171,31.7619,-106.485,set
1749860669,1: com_ping 10,62171,31.7619,-106.485,rise
1749860805,1: com_ping 10,62171,31.7619,-106.485,peak
1749860943,1: com_ping 10,62171,31.7619,-106.485,set
1749895792,1: com_ping 10,62171,31.7619,-106.485,rise
1749895977,1: com_ping 10,62171,31.7619,-106.485,peak
1749896161,1: com_ping 10,62171,31.7619,-106.485,set
1749944261,1: com_ping 10,62171,31.7619,-106.485,rise
1749944451,1: com_ping 10,62171,31.7619,-106.485,peak
1749944644,1: com_ping 10,62171,31.7619,-106.485,set
1749979441,1: com_ping 10,62171,31.7619,-106.485,rise
1749979640,1: com_ping 10,62171,31.7619,-106.485,peak
1749979838,1: com_ping 10,62171,31.7619,-106.485,set
1750027932,1: com_ping 10,62171,31.7619,-106.485,rise
1750028122,1: com_ping 10,62171,31.7619,-106.485,peak
1750028315,1: com_ping 10,62171,31.7619,-106.485,set
1750063149,1: com_ping 10,62171,31.7619,-106.485,rise
1750063312,1: com_ping 10,62171,31.7619,-106.485,peak
1750063473,1: com_ping 10,62171,31.7619,-106.485,set
1750068909,1: com_ping 10,62171,31.7619,-106.485,rise
1750069000,1: com_ping 10,62171,31.7619,-106.485,peak
1750069091,1: com_ping 10,62171,31.7619,-106.485,set
1750111685,1: com_ping 10,62171,31.7619,-106.485,rise
1750111817,1: com_ping 10,62171,31.7619,-106.485,peak
1750111950,1: com_ping 10,62171,31.7619,-106.485,set
1750117379,1: com_ping 10,62171,31.7619,-106.485,rise
1750117513,1: com_ping 10,62171,31.7619,-106.485,peak
1750117647,1: com_ping 10,62171,31.7619,-106.485,set
1750152520,1: com_ping 10,62171,31.7619,-106.485,rise
1750152704,1: com_ping 10,62171,31.7619,-106.485,peak
1750152887,1: com_ping 10,62171,31.7619,-106.485,set
1750201018,1: com_ping 10,62171,31.7619,-106.485,rise
1750201208,1: com_ping 10,62171,31.7619,-106.485,peak
1750201400,1: com_ping 10,62171,31.7619,-106.485,set
1750236217,1: com_ping 10,62171,31.7619,-106.485,rise
1750236417,1: com_ping 10,62171,31.7619,-106.485,peak
1750236617,1: com_ping 10,62171,31.7619,-106.485,set
1750284734,1: com_ping 10,62171,31.7619,-106.485,rise
1750284927,1: com_ping 10,62171,31.7619,-106.485,peak
1750285123,1: com_ping 10,62171,31.7619,-106.485,set
1750319969,1: com_ping 10,62171,31.7619,-106.485,rise
1750320139,1: com_ping 10,62171,31.7619,-106.485,peak
1750320309,1: com_ping 10,62171,31.7619,-106.485,set
1750325762,1: com_ping 10,62171,31.7619,-106.485,rise
1750325828,1: com_ping 10,62171,31.7619,-106.485,peak
1750325894,1: com_ping 10,62171,31.7619,-106.485,set
1750368524,1: com_ping 10,62171,31.7619,-106.485,rise
1750368670,1: com_ping 10,62171,31.7619,-106.485,peak
1750368817,1: com_ping 10,62171,31.7619,-106.485,set
1750374252,1: com_ping 10,62171,31.7619,-106.485,rise
1750374372,1: com_ping 10,62171,31.7619,-106.485,peak
1750374494,1: com_ping 10,62171,31.7619,-106.485,set
1750403827,1: com_ping 10,62171,31.7619,-106.485,rise
1750403869,1: com_ping 10,62171,31.7619,-106.485,peak
1750403911,1: com_ping 10,62171,31.7619,-106.485,set
1750409403,1: com_ping 10,62171,31.7619,-106.485,rise
1750409582,1: com_ping 10,62171,31.7619,-106.485,peak
1750409760,1: com_ping 10,62171,31.7619,-106.485,set
1750457929,1: com_ping 10,62171,31.7619,-106.485,rise
1750458116,1: com_ping 10,62171,31.7619,-106.485,peak
1750458304,1: com_ping 10,62171,31.7619,-106.485,set
1750493143,1: com_ping 10,62171,31.7619,-106.485,rise
1750493345,1: com_ping 10,62171,31.7619,-106.485,peak
1750493546,1: com_ping 10,62171,31.7619,-106.485,set
1750541685,1: com_ping 10,62171,31.7619,-106.485,rise
1750541883,1: com_ping 10,62171,31.7619,-106.485,peak
1750542082,1: com_ping 10,62171,31.7619,-106.485,set
1750576935,1: com_ping 10,62171,31.7619,-106.485,rise
1750577117,1: com_ping 10,62171,31.7619,-106.485,peak
1750577298,1: com_ping 10,62171,31.7619,-106.485,set
1750625509,1: com_ping 10,62171,31.7619,-106.485,rise
1750625672,1: com_ping 10,62171,31.7619,-106.485,peak
1750625837,1: com_ping 10,62171,31.7619,-106.485,set
1750631291,1: com_ping 10,62171,31.7619,-106.485,rise
1750631383,1: com_ping 10,62171,31.7619,-106.485,peak
1750631476,1: com_ping 10,62171,31.7619,-106.485,set
1750660799,1: com_ping 10,62171,31.7619,-106.485,rise
1750660897,1: com_ping 10,62171,31.7619,-106.485,peak
1750660995,1: com_ping 10,62171,31.7619,-106.485,set
1750666442,1: com_ping 10,62171,31.7619,-106.485,rise
1750666608,1: com_ping 10,62171,31.7619,-106.485,peak
1750666774,1: com_ping 10,62171,31.7619,-106.485,set
1750714995,1: com_ping 10,62171,31.7619,-106.485,rise
1750715173,1: com_ping 10,62171,31.7619,-106.485,peak
1750715353,1: com_ping 10,62171,31.7619,-106.485,set
1750750219,1: com_ping 10,62171,31.7619,-106.485,rise
1750750421,1: com_ping 10,62171,31.7619,-106.485,peak
1750750622,1: com_ping 10,62171,31.7619,-106.485,set
1750798787,1: com_ping 10,62171,31.7619,-106.485,rise
1750798986,1: com_ping 10,62171,31.7619,-106.485,peak
1750799188,1: com_ping 10,62171,31.7619,-106.485,set
1750834050,1: com_ping 10,62171,31.7619,-106.485,rise
1750834243,1: com_ping 10,62171,31.7619,-106.485,peak
1750834435,1: com_ping 10,62171,31.7619,-106.485,set
1750882641,1: com_ping 10,62171,31.7619,-106.485,rise
1750882822,1: com_ping 10,62171,31.7619,-106.485,peak
1750883005,1: com_ping 10,62171,31.7619,-106.485,set
1750917936,1: com_ping 10,62171,31.7619,-106.485,rise
1750918074,1: com_ping 10,62171,31.7619,-106.485,peak
1750918211,1: com_ping 10,62171,31.7619,-106.485,set
1750923638,1: com_ping 10,62171,31.7619,-106.485,rise
1750923781,1: com_ping 10,62171,31.7619,-106.485,peak
1750923923,1: com_ping 10,62171,31.7619,-106.485,set
1750966583,1: com_ping 10,62171,31.7619,-106.485,rise
1750966680,1: com_ping 10,62171,31.7619,-106.485,peak
1750966777,1: com_ping 10,62171,31.7619,-106.485,set
1750972218,1: com_ping 10,62171,31.7619,-106.485,rise
1750972379,1: com_ping 10,62171,31.7619,-106.485,peak
1750972542,1: com_ping 10,62171,31.7619,-106.485,set
1751007447,1: com_ping 10,62171,31.7619,-106.485,rise
1751007644,1: com_ping 10,62171,31.7619,-106.485,peak
1751007839,1: com_ping 10,62171,31.7619,-106.485,set
1751056040,1: com_ping 10,62171,31.7619,-106.485,rise
1751056238,1: com_ping 10,62171,31.7619,-106.485,peak
1751056438,1: com_ping 10,62171,31.7619,-106.485,set
1751091313,1: com_ping 10,62171,31.7619,-106.485,rise
1751091516,1: com_ping 10,62171,31.7619,-106.485,peak
1751091717,1: com_ping 10,62171,31.7619,-106.485,set
1751139924,1: com_ping 10,62171,31.7619,-106.485,rise
1751140119,1: com_ping 10,62171,31.7619,-106.485,peak
1751140315,1: com_ping 10,62171,31.7619,-106.485,set
1751175227,1: com_ping 10,62171,31.7619,-106.485,rise
1751175397,1: com_ping 10,62171,31.7619,-106.485,peak
1751175565,1: com_ping 10,62171,31.7619,-106.485,set
1751181007,1: com_ping 10,62171,31.7619,-106.485,rise
1751181098,1: com_ping 10,62171,31.7619,-106.485,peak
1751181189,1: com_ping 10,62171,31.7619,-106.485,set
1751223873,1: com_ping 10,62171,31.7619,-106.485,rise
1751224021,1: com_ping 10,62171,31.7619,-106.485,peak
1751224169,1: com_ping 10,62171,31.7619,-106.485,set
1751229604,1: com_ping 10,62171,31.7619,-106.485,rise
1751229733,1: com_ping 10,62171,31.7619,-106.485,peak
1751229863,1: com_ping 10,62171,31.7619,-106.485,set
1751259230,1: com_ping 10,62171,31.7619,-106.485,rise
1751259286,1: com_ping 10,62171,31.7619,-106.485,peak
1751259342,1: com_ping 10,62171,31.7619,-106.485,set
1751264829,1: com_ping 10,62171,31.7619,-106.485,rise
1751265010,1: com_ping 10,62171,31.7619,-106.485,peak
1751265191,1: com_ping 10,62171,31.7619,-106.485,set
1751313448,1: com_ping 10,62171,31.7619,-106.485,rise
1751313636,1: com_ping 10,62171,31.7619,-106.485,peak
1751313826,1: com_ping 10,62171,31.7619,-106.485,set
1751348727,1: com_ping 10,62171,31.7619,-106.485,rise
1751348932,1: com_ping 10,62171,31.7619,-106.485,peak
1751349136,1: com_ping 10,62171,31.7619,-106.485,set
1751397359,1: com_ping 10,62171,31.7619,-106.485,rise
1751397561,1: com_ping 10,62171,31.7619,-106.485,peak
1751397765,1: com_ping 10,62171,31.7619,-106.485,set
1751432671,1: com_ping 10,62171,31.7619,-106.485,rise
1751432863,1: com_ping 10,62171,31.7619,-106.485,peak
1751433055,1: com_ping 10,62171,31.7619,-106.485,set
1751481326,1: com_ping 10,62171,31.7619,-106.485,rise
1751481506,1: com_ping 10,62171,31.7619,-106.485,peak
1751481689,1: com_ping 10,62171,31.7619,-106.485,set
1751487193,1: com_ping 10,62171,31.7619,-106.485,rise
1751487234,1: com_ping 10,62171,31.7619,-106.485,peak
1751487274,1: com_ping 10,62171,31.7619,-106.485,set
1751516666,1: com_ping 10,62171,31.7619,-106.485,rise
1751516803,1: com_ping 10,62171,31.7619,-106.485,peak
1751516941,1: com_ping 10,62171,31.7619,-106.485,set
1751522371,1: com_ping 10,62171,31.7619,-106.485,rise
1751522519,1: com_ping 10,62171,31.7619,-106.485,peak
1751522666,1: com_ping 10,62171,31.7619,-106.485,set
1751565371,1: com_ping 10,62171,31.7619,-106.485,rise
1751565472,1: com_ping 10,62171,31.7619,-106.485,peak
1751565575,1: com_ping 10,62171,31.7619,-106.485,set
1751571016,1: com_ping 10,62171,31.7619,-106.485,rise
1751571180,1: com_ping 10,62171,31.7619,-106.485,peak
1751571345,1: com_ping 10,62171,31.7619,-106.485,set
1751606292,1: com_ping 10,62171,31.7619,-106.485,rise
1751606490,1: com_ping 10,62171,31.7619,-106.485,peak
1751606686,1: com_ping 10,62171,31.7619,-106.485,set
1751654948,1: com_ping 10,62171,31.7619,-106.485,rise
1751655147,1: com_ping 10,62171,31.7619,-106.485,peak
1751655349,1: com_ping 10,62171,31.7619,-106.485,set
1751690266,1: com_ping 10,62171,31.7619,-106.485,rise
1751690471,1: com_ping 10,62171,31.7619,-106.485,peak
1751690675,1: com_ping 10,62171,31.7619,-106.485,set
1751738936,1: com_ping 10,62171,31.7619,-106.485,rise
1751739136,1: com_ping 10,62171,31.7619,-106.485,peak
1751739338,1: com_ping 10,62171,31.7619,-106.485,set
1751774281,1: com_ping 10,62171,31.7619,-106.485,rise
1751774461,1: com_ping 10,62171,31.7619,-106.485,peak
1751774641,1: com_ping 10,62171,31.7619,-106.485,set
1751780110,1: com_ping 10,62171,31.7619,-106.485,rise
1751780167,1: com_ping 10,62171,31.7619,-106.485,peak
1751780223,1: com_ping 10,62171,31.7619,-106.485,set
1751822979,1: com_ping 10,62171,31.7619,-106.485,rise
1751823144,1: com_ping 10,62171,31.7619,-106.485,peak
1751823311,1: com_ping 10,62171,31.7619,-106.485,set
1751828760,1: com_ping 10,62171,31.7619,-106.485,rise
1751828869,1: com_ping 10,62171,31.7619,-106.485,peak
1751828978,1: com_ping 10,62171,31.7619,-106.485,set
1751858356,1: com_ping 10,62171,31.7619,-106.485,rise
1751858461,1: com_ping 10,62171,31.7619,-106.485,peak
1751858566,1: com_ping 10,62171,31.7619,-106.485,set
1751864016,1: com_ping 10,62171,31.7619,-106.485,rise
1751864187,1: com_ping 10,62171,31.7619,-106.485,peak
1751864357,1: com_ping 10,62171,31.7619,-106.485,set
1751907137,1: com_ping 10,62171,31.7619,-106.485,rise
1751907173,1: com_ping 10,62171,31.7619,-106.485,peak
1751907208,1: com_ping 10,62171,31.7619,-106.485,set
1751912698,1: com_ping 10,62171,31.7619,-106.485,rise
1751912878,1: com_ping 10,62171,31.7619,-106.485,peak
1751913060,1: com_ping 10,62171,31.7619,-106.485,set
1751948013,1: com_ping 10,62171,31.7619,-106.485,rise
1751948217,1: com_ping 10,62171,31.7619,-106.485,peak
1751948420,1: com_ping 10,62171,31.7619,-106.485,set
1751996705,1: com_ping 10,62171,31.7619,-106.485,rise
1751996908,1: com_ping 10,62171,31.7619,-106.485,peak
1751997114,1: com_ping 10,62171,31.7619,-106.485,set
1752032054,1: com_ping 10,62171,31.7619,-106.485,rise
1752032258,1: com_ping 10,62171,31.7619,-106.485,peak
1752032460,1: com_ping 10,62171,31.7619,-106.485,set
1752080762,1: com_ping 10,62171,31.7619,-106.485,rise
1752080958,1: com_ping 10,62171,31.7619,-106.485,peak
1752081157,1: com_ping 10,62171,31.7619,-106.485,set
1752116136,1: com_ping 10,62171,31.7619,-106.485,rise
1752116307,1: com_ping 10,62171,31.7619,-106.485,peak
1752116478,1: com_ping 10,62171,31.7619,-106.485,set
1752121920,1: com_ping 10,62171,31.7619,-106.485,rise
1752122021,1: com_ping 10,62171,31.7619,-106.485,peak
1752122121,1: com_ping 10,62171,31.7619,-106.485,set
1752164873,1: com_ping 10,62171,31.7619,-106.485,rise
1752165028,1: com_ping 10,62171,31.7619,-106.485,peak
1752165184,1: com_ping 10,62171,31.7619,-106.485,set
1752170623,1: com_ping 10,62171,31.7619,-106.485,rise
1752170753,1: com_ping 10,62171,31.7619,-106.485,peak
1752170884,1: com_ping 10,62171,31.7619,-106.485,set
1752200284,1: com_ping 10,62171,31.7619,-106.485,rise
1752200366,1: com_ping 10,62171,31.7619,-106.485,peak
1752200448,1: com_ping 10,62171,31.7619,-106.485,set
1752205919,1: com_ping 10,62171,31.7619,-106.485,rise
1752206100,1: com_ping 10,62171,31.7619,-106.485,peak
1752206280,1: com_ping 10,62171,31.7619,-106.485,set
1752254637,1: com_ping 10,62171,31.7619,-106.485,rise
1752254824,1: com_ping 10,62171,31.7619,-106.485,peak
1752255013,1: com_ping 10,62171,31.7619,-106.485,set
1752289982,1: com_ping 10,62171,31.7619,-106.485,rise
1752290189,1: com_ping 10,62171,31.7619,-106.485,peak
1752290395,1: com_ping 10,62171,31.7619,-106.485,set
1752338709,1: com_ping 10,62171,31.7619,-106.485,rise
1752338915,1: com_ping 10,62171,31.7619,-106.485,peak
1752339122,1: com_ping 10,62171,31.7619,-106.485,set
1752374085,1: com_ping 10,62171,31.7619,-106.485,rise
1752374289,1: com_ping 10,62171,31.7619,-106.485,peak
1752374490,1: com_ping 10,62171,31.7619,-106.485,set
1752422828,1: com_ping 10,62171,31.7619,-106.485,rise
1752423025,1: com_ping 10,62171,31.7619,-106.485,peak
1752423223,1: com_ping 10,62171,31.7619,-106.485,set
1752458228,1: com_ping 10,62171,31.7619,-106.485,rise
1752458398,1: com_ping 10,62171,31.7619,-106.485,peak
1752458567,1: com_ping 10,62171,31.7619,-106.485,set
1752464007,1: com_ping 10,62171,31.7619,-106.485,rise
1752464116,1: com_ping 10,62171,31.7619,-106.485,peak
1752464225,1: com_ping 10,62171,31.7619,-106.485,set
1752506999,1: com_ping 10,62171,31.7619,-106.485,rise
1752507154,1: com_ping 10,62171,31.7619,-106.485,peak
1752507309,1: com_ping 10,62171,31.7619,-106.485,set
1752512747,1: com_ping 10,62171,31.7619,-106.485,rise
1752512882,1: com_ping 10,62171,31.7619,-106.485,peak
1752513018,1: com_ping 10,62171,31.7619,-106.485,set
1752542434,1: com_ping 10,62171,31.7619,-106.485,rise
1752542516,1: com_ping 10,62171,31.7619,-106.485,peak
1752542598,1: com_ping 10,62171,31.7619,-106.485,set
1752548071,1: com_ping 10,62171,31.7619,-106.485,rise
1752548254,1: com_ping 10,62171,31.7619,-106.485,peak
1752548436,1: com_ping 10,62171,31.7619,-106.485,set
1752596824,1: com_ping 10,62171,31.7619,-106.485,rise
1752597012,1: com_ping 10,62171,31.7619,-106.485,peak
1752597202,1: com_ping 10,62171,31.7619,-106.485,set
1752632195,1: com_ping 10,62171,31.7619,-106.485,rise
1752632402,1: com_ping 10,62171,31.7619,-106.485,peak
1752632609,1: com_ping 10,62171,31.7619,-106.485,set
1752680955,1: com_ping 10,62171,31.7619,-106.485,rise
1752681162,1: com_ping 10,62171,31.7619,-106.485,peak
1752681371,1: com_ping 10,62171,31.7619,-106.485,set
1752716356,1: com_ping 10,62171,31.7619,-106.485,rise
1752716561,1: com_ping 10,62171,31.7619,-106.485,peak
1752716765,1: com_ping 10,62171,31.7619,-106.485,set
1752765130,1: com_ping 10,62171,31.7619,-106.485,rise
1752765330,1: com_ping 10,62171,31.7619,-106.485,peak
1752765532,1: com_ping 10,62171,31.7619,-106.485,set
1752800552,1: com_ping 10,62171,31.7619,-106.485,rise
1752800729,1: com_ping 10,62171,31.7619,-106.485,peak
1752800905,1: com_ping 10,62171,31.7619,-106.485,set
1752806354,1: com_ping 10,62171,31.7619,-106.485,rise
1752806449,1: com_ping 10,62171,31.7619,-106.485,peak
1752806544,1: com_ping 10,62171,31.7619,-106.485,set
1752849352,1: com_ping 10,62171,31.7619,-106.485,rise
1752849517,1: com_ping 10,62171,31.7619,-106.485,peak
1752849683,1: com_ping 10,62171,31.7619,-106.485,set
1752855128,1: com_ping 10,62171,31.7619,-106.485,rise
1752855252,1: com_ping 10,62171,31.7619,-106.485,peak
1752855377,1: com_ping 10,62171,31.7619,-106.485,set
1752884801,1: com_ping 10,62171,31.7619,-106.485,rise
1752884907,1: com_ping 10,62171,31.7619,-106.485,peak
1752885013,1: com_ping 10,62171,31.7619,-106.485,set
1752890469,1: com_ping 10,62171,31.7619,-106.485,rise
1752890646,1: com_ping 10,62171,31.7619,-106.485,peak
1752890822,1: com_ping 10,62171,31.7619,-106.485,set
1752933662,1: com_ping 10,62171,31.7619,-106.485,rise
1752933722,1: com_ping 10,62171,31.7619,-106.485,peak
1752933781,1: com_ping 10,62171,31.7619,-106.485,set
1752939257,1: com_ping 10,62171,31.7619,-106.485,rise
1752939440,1: com_ping 10,62171,31.7619,-106.485,peak
1752939625,1: com_ping 10,62171,31.7619,-106.485,set
1752974647,1: com_ping 10,62171,31.7619,-106.485,rise
1752974853,1: com_ping 10,62171,31.7619,-106.485,peak
1752975058,1: com_ping 10,62171,31.7619,-106.485,set
1753023441,1: com_ping 10,62171,31.7619,-106.485,rise
1753023647,1: com_ping 10,62171,31.7619,-106.485,peak
1753023855,1: com_ping 10,62171,31.7619,-106.485,set
1753058861,1: com_ping 10,62171,31.7619,-106.485,rise
1753059070,1: com_ping 10,62171,31.7619,-106.485,peak
1753059278,1: com_ping 10,62171,31.7619,-106.485,set
1753107666,1: com_ping 10,62171,31.7619,-106.485,rise
1753107872,1: com_ping 10,62171,31.7619,-106.485,peak
1753108079,1: com_ping 10,62171,31.7619,-106.485,set
1753143108,1: com_ping 10,62171,31.7619,-106.485,rise
1753143298,1: com_ping 10,62171,31.7619,-106.485,peak
1753143486,1: com_ping 10,62171,31.7619,-106.485,set
1753148988,1: com_ping 10,62171,31.7619,-106.485,rise
1753149017,1: com_ping 10,62171,31.7619,-106.485,peak
1753149046,1: com_ping 10,62171,31.7619,-106.485,set
1753191934,1: com_ping 10,62171,31.7619,-106.485,rise
1753192115,1: com_ping 10,62171,31.7619,-106.485,peak
1753192297,1: com_ping 10,62171,31.7619,-106.485,set
1753197769,1: com_ping 10,62171,31.7619,-106.485,rise
1753197860,1: com_ping 10,62171,31.7619,-106.485,peak
1753197951,1: com_ping 10,62171,31.7619,-106.485,set
1753227396,1: com_ping 10,62171,31.7619,-106.485,rise
1753227535,1: com_ping 10,62171,31.7619,-106.485,peak
1753227674,1: com_ping 10,62171,31.7619,-106.485,set
